Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,
RNDB,"Randolph Bancorp, Inc.",17.12,103015765.12,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/rndb,
RPD,"Rapid7, Inc.",30.4,1405449486.4,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rpd,
RAVE,"Rave Restaurant Group, Inc.",1.32,19862401.68,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/rave,
RAVN,"Raven Industries, Inc.",39.2,1406726025.6,n/a,n/a,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ravn,
RBB,RBB Bancorp,33.08,541942329.32,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/rbb,
ROLL,RBC Bearings Incorporated,129.21,3153546163.23,n/a,2005,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/roll,
RICK,"RCI Hospitality Holdings, Inc.",31.08,302057537.88,n/a,1995,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/rick,
RCMT,"RCM Technologies, Inc.",4.99,61076392.42,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/rcmt,
RDI,Reading International Inc,16.35,375674407.8,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/rdi,
RDIB,Reading International Inc,26.0707,586137250.1735,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/rdib,
RGSE,"Real Goods Solar, Inc.",0.8898,9696944.3016,n/a,n/a,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/rgse,
BCNA,Reality Shares Nasdaq NexGen Economy China ETF,23.7165,2371673.7165,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcna,
BLCN,Reality Shares Nasdaq NextGen Economy ETF,23.11,126527273.11,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/blcn,
RLM,Realm Therapeutics plc,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rlm,
RNWK,"RealNetworks, Inc.",3.46,129983152.1,n/a,1997,Technology,EDP Services,https://www.nasdaq.com/symbol/rnwk,
RP,"RealPage, Inc.",54.95,4685688816.9,n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rp,
RETA,"Reata Pharmaceuticals, Inc.",37.48,0,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/reta,
RCON,"Recon Technology, Ltd.",1.439,26305422.211,n/a,2009,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/rcon,
REPH,"Recro Pharma, Inc.",5.25,107664984,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/reph,
RRGB,"Red Robin Gourmet Burgers, Inc.",52,675206792,n/a,2002,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/rrgb,
RRR,"Red Rock Resorts, Inc.",34.72,4039615371.68,n/a,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/rrr,
RDVT,"Red Violet, Inc.",8.16,83775562.08,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rdvt,
RDFN,Redfin Corporation,21.6,1791381420,n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/rdfn,
RDHL,Redhill Biopharma Ltd.,7.9,117319574.1,14850579,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdhl,
REGN,"Regeneron Pharmaceuticals, Inc.",331.97,35806675260.66,n/a,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/regn,
RGNX,REGENXBIO Inc.,71.2,2273844125.6,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgnx,
RGLS,Regulus Therapeutics Inc.,0.6883,71803147.6416,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rgls,
REIS,"Reis, Inc",22.5,260318070,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/reis,
RBNC,"Reliant Bancorp, Inc.",29,332947985,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/rbnc,
RELV,"Reliv&#39; International, Inc.",4.82,8893671.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/relv,
MARK,"Remark Holdings, Inc.",4.83,158633617.17,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/mark,
RNST,Renasant Corporation,47.69,2356329707.76,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/rnst,
REGI,"Renewable Energy Group, Inc.",17.95,669820925.55,n/a,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/regi,
ABAC,"Renmin Tianli Group, Inc.",2.21,22064076.45,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/abac,
RCII,Rent-A-Center Inc.,14.85,793945077.75,n/a,1995,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/rcii,
RGEN,Repligen Corporation,46.29,2022591232.77,n/a,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgen,
RBCAA,"Republic Bancorp, Inc.",46.55,972326950.35,n/a,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/rbcaa,
FRBK,"Republic First Bancorp, Inc.",8.25,484666693.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/frbk,
REFR,Research Frontiers Incorporated,0.595,15132479.705,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/refr,
RSLS,ReShape Lifesciences Inc.,2.29,6573032.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rsls,
RESN,Resonant Inc.,6.14,163632019.24,n/a,2014,Technology,Semiconductors,https://www.nasdaq.com/symbol/resn,
RECN,"Resources Connection, Inc.",17.65,556247939.6,n/a,2000,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/recn,
HAIR,"Restoration Robotics, Inc.",3.64,106045171.96,n/a,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/hair,
TORC,"resTORbio, Inc.",9.87,276817129.05,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/torc,
ROIC,Retail Opportunity Investments Corp.,19.52,2200303359.68,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/roic,
RETO,"ReTo Eco-Solutions, Inc.",5.22,118807200,n/a,2017,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/reto,
RTRX,"Retrophin, Inc.",27.15,1084478514,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rtrx,
RVNC,"Revance Therapeutics, Inc.",30.75,1131104802,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rvnc,
RVEN,"Reven Housing REIT, Inc.",4.17,44908940.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rven,
RVLT,"Revolution Lighting Technologies, Inc.",4.62,103320446.46,n/a,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/rvlt,
RWLK,ReWalk Robotics Ltd,1.05,36365579.25,n/a,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/rwlk,
RFIL,"RF Industries, Ltd.",7.6,69611379.2,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/rfil,
RGCO,RGC Resources Inc.,28.84,230050421.72,n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/rgco,
RYTM,"Rhythm Pharmaceuticals, Inc.",32.75,901613526,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rytm,
RBBN,Ribbon Communications Inc. ,6.6,686975605.8,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/rbbn,
RIBT,RiceBran Technologies,1.84,38252015.76,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribt,
RIBTW,RiceBran Technologies,0.092,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribtw,
RELL,"Richardson Electronics, Ltd.",9.38,121311661.94,n/a,1983,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rell,
RIGL,"Rigel Pharmaceuticals, Inc.",3.18,520185344.46,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rigl,
RNET,"RigNet, Inc.",11.95,231393908.65,n/a,2010,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/rnet,
RMNI,"Rimini Street, Inc.",6.32,379146652.88,n/a,2015,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rmni,
RIOT,"Riot Blockchain, Inc",6.88,92708908.16,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/riot,
REDU,RISE Education Cayman Ltd,14.56,184184000,12650000,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/redu,
RTTR,"Ritter Pharmaceuticals, Inc.",2.81,14105185.59,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rttr,
RVSB,Riverview Bancorp Inc,9.17,206968541.43,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/rvsb,
RLJE,"RLJ Entertainment, Inc.",4.64,70241480,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/rlje,
RMGN,RMG Networks Holding Corporation,1.21,13499070.97,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rmgn,
RCKT,"Rocket Pharmaceuticals, Inc.",20.42,806189910.94,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rckt,
RMTI,"Rockwell Medical, Inc.",5.3,274372647.2,n/a,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rmti,
RCKY,"Rocky Brands, Inc.",28.55,211464168.55,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",11.39,67262916.04,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/rmcf,
ROKU,"Roku, Inc.",44.71,4541939434.47,n/a,2017,Consumer Services,Television Services,https://www.nasdaq.com/symbol/roku,
ROSE,Rosehill Resources Inc.,8.57,310539949,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rose,
ROSEU,Rosehill Resources Inc.,10.1703,0,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roseu,
ROSEW,Rosehill Resources Inc.,1.1,0,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rosew,
ROST,"Ross Stores, Inc.",85.98,32374958638.5,n/a,1985,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rost,
RGLD,"Royal Gold, Inc.",92.79,6073468958.43,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rgld,
RTIX,"RTI Surgical, Inc.",4.7,298107656.7,n/a,2000,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/rtix,
RBCN,"Rubicon Technology, Inc.",7.76,21269453.84,n/a,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/rbcn,
RMBL,"RumbleOn, Inc.",6.25,81397131.25,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/rmbl,
RUSHA,"Rush Enterprises, Inc.",45.59,1784253094.6,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rusha,
RUSHB,"Rush Enterprises, Inc.",45.55,1782687617,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rushb,
RUTH,"Ruth&#39;s Hospitality Group, Inc.",28.25,874038276,n/a,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ruth,
RXII,RXi Pharmaceuticals Corporation,2.17,9234578.22,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxii,
RXIIW,RXi Pharmaceuticals Corporation,0.2535,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxiiw,
RYAAY,Ryanair Holdings plc,117.415,11838458606.455,100825777,1997,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ryaay,
STBA,"S&T Bancorp, Inc.",44.45,1555780270.45,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stba,
SANW,S&W Seed Company,3.3,0,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/sanw,
SCAC,Saban Capital Acquisition Corp.,10.08,314934278.4,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scac,
SCACU,Saban Capital Acquisition Corp.,10.6,0,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scacu,
SCACW,Saban Capital Acquisition Corp.,1.1201,0,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/scacw,
SBRA,"Sabra Health Care REIT, Inc.",21.42,3818808365.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbra,
SABR,Sabre Corporation,25.75,7074581702.75,n/a,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sabr,
SAEX,"SAExploration Holdings, Inc.",1.29,19272801.24,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/saex,
SAFT,"Safety Insurance Group, Inc.",86.65,1324609105.15,n/a,2002,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft,
SAGE,"Sage Therapeutics, Inc.",153.46,7138323568.68,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sage,
SAIA,"Saia, Inc.",82.75,2125054341.25,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/saia,
SALM,"Salem Media Group, Inc.",4.35,113868305.7,n/a,1999,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/salm,
SAL,"Salisbury Bancorp, Inc.",45.6,127067409.6,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sal,
SAFM,"Sanderson Farms, Inc.",100.51,2295287267.57,n/a,1987,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm,
SASR,"Sandy Spring Bancorp, Inc.",42.03,1492262835.21,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sasr,
SGMO,"Sangamo Therapeutics, Inc.",16.5,1674660999,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgmo,
SANM,Sanmina Corporation,30.55,2095802525.7,n/a,1993,Technology,Electrical Products,https://www.nasdaq.com/symbol/sanm,
GCVRZ,Sanofi,0.5,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gcvrz,
SPNS,Sapiens International Corporation N.V.,10.32,513719847.6,n/a,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spns,
SRPT,"Sarepta Therapeutics, Inc.",140.33,9195971685.18,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srpt,
SVRA,"Savara, Inc.",12.19,373097696.54,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/svra,
SBFG,"SB Financial Group, Inc.",19.94,129328367.44,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfg,
SBFGP,"SB Financial Group, Inc.",19.4987,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfgp,
SBBX,SB One Bancorp,30.1,238684150.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbbx,
SBAC,SBA Communications Corporation,162.06,18667037001.72,n/a,1999,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac,
SCSC,"ScanSource, Inc.",41.15,1052294466.3,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/scsc,
SMIT,"Schmitt Industries, Inc.",2.38,9507017.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit,
SCHN,"Schnitzer Steel Industries, Inc.",36.2,981249689,n/a,1993,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/schn,
SRRK,Scholar Rock Holding Corporation,21.62,528404388.32,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/srrk,
SCHL,Scholastic Corporation,45.7,1587363633.8,n/a,1992,Consumer Services,Books,https://www.nasdaq.com/symbol/schl,
SGMS,Scientific Games Corp,52.05,4722929243.7,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sgms,
SCPH,scPharmaceuticals Inc.,5.83,108101807.22,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scph,
SCYX,"SCYNEXIS, Inc.",1.71,80102284.11,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scyx,
SEAC,"SeaChange International, Inc.",3.18,113276735.7,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/seac,
SBCF,Seacoast Banking Corporation of Florida,32.99,1556000599.74,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf,
STX,Seagate Technology PLC,58.22,16712759304.52,n/a,2002,Technology,Electronic Components,https://www.nasdaq.com/symbol/stx,
SHIP,Seanergy Maritime Holdings Corp,0.85,32503444.1,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ship,
SHIPW,Seanergy Maritime Holdings Corp,0.0628,0,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/shipw,
SHLD,Sears Holdings Corporation,2.42,262114851.24,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shld,
SHLDW,Sears Holdings Corporation,0.11,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shldw,
SHOS,"Sears Hometown and Outlet Stores, Inc.",2.3,52214903.6,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shos,
SPNE,SeaSpine Holdings Corporation,12.99,188826718.86,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/spne,
SGEN,"Seattle Genetics, Inc.",66.85,10577303011.8,n/a,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgen,
EYES,"Second Sight Medical Products, Inc.",1.76,117273154.24,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyes,
EYESW,"Second Sight Medical Products, Inc.",0.7981,0,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyesw,
SECO,Secoo Holding Limited,9.52,80920000,8500000,2017,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/seco,
SCWX,SecureWorks Corp.,12.06,985349757.6,n/a,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/scwx,
SNFCA,Security National Financial Corporation,5.4,89956942.2,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/snfca,
SEIC,SEI Investments Company,65.16,10300773183.48,n/a,1981,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/seic,
SLCT,"Select Bancorp, Inc.",13.27,185972242.49,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/slct,
SIR,Select Income REIT,22.2,1986672538.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sir,
SELB,"Selecta Biosciences, Inc.",12.11,270656562.4,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/selb,
SIGI,"Selective Insurance Group, Inc.",57.45,3375044162.25,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sigi,
SLS,"SELLAS Life Sciences Group, Inc. ",4.94,32876465.7,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sls,
LEDS,SemiLEDS Corporation,3.61,12816546.9,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds,
SMTC,Semtech Corporation,49.75,3292692854.75,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc,
SENEA,Seneca Foods Corp.,27.2,264897808,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea,
SENEB,Seneca Foods Corp.,28.1,273662809,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/seneb,
SNES,"SenesTech, Inc.",1.92,31752403.2,n/a,2016,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes,
SNH,Senior Housing Properties Trust,18.2,4324843814.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh,
SNHNI,Senior Housing Properties Trust,24.72,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni,
SNHNL,Senior Housing Properties Trust,25.87,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhnl,
AIHS,Senmiao Technology Limited,5.9,150450000,n/a,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs,
SNMX,"Senomyx, Inc.",1.21,58448175.17,n/a,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/snmx,
SRTS,"Sensus Healthcare, Inc.",7.45,101081614.9,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srts,
SRTSW,"Sensus Healthcare, Inc.",1.25,0,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srtsw,
STNL,Sentinel Energy Services Inc.,9.73,98691973.8,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnl,
STNLU,Sentinel Energy Services Inc.,10.08,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlu,
STNLW,Sentinel Energy Services Inc.,1.05,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlw,
SQBG,"Sequential Brands Group, Inc.",1.74,110620098.06,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sqbg,
MCRB,"Seres Therapeutics, Inc.",9.51,386606872.68,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mcrb,
SREV,"ServiceSource International, Inc.",4.12,374792766.16,n/a,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/srev,
SFBS,"ServisFirst Bancshares, Inc.",44.09,2343258681.21,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs,
